raceId,year,round,circuitId,driverId,constructorId,position,points
2023_1,2023,1,bahrain,VER,red_bull,1,25
2023_1,2023,1,bahrain,PER,red_bull,2,18
2023_1,2023,1,bahrain,ALO,aston_martin,3,15
2023_1,2023,1,bahrain,SAI,ferrari,4,12
2023_1,2023,1,bahrain,HAM,mercedes,5,10
2023_1,2023,1,bahrain,STR,aston_martin,6,8
2023_1,2023,1,bahrain,RUS,mercedes,7,6
2023_1,2023,1,bahrain,BOT,alfa,8,4
2023_1,2023,1,bahrain,GAS,alpine,9,2
2023_1,2023,1,bahrain,ALB,williams,10,1
2023_1,2023,1,bahrain,TSU,alphatauri,11,0
2023_1,2023,1,bahrain,SAR,williams,12,0
2023_1,2023,1,bahrain,MAG,haas,13,0
2023_1,2023,1,bahrain,DEV,alphatauri,14,0
2023_1,2023,1,bahrain,HUL,haas,15,0
2023_1,2023,1,bahrain,ZHO,alfa,16,0
2023_1,2023,1,bahrain,NOR,mclaren,17,0
2023_1,2023,1,bahrain,OCO,alpine,18,0
2023_1,2023,1,bahrain,LEC,ferrari,19,0
2023_1,2023,1,bahrain,PIA,mclaren,20,0
2023_2,2023,2,jeddah,PER,red_bull,1,25
2023_2,2023,2,jeddah,VER,red_bull,2,19
2023_2,2023,2,jeddah,ALO,aston_martin,3,15
2023_2,2023,2,jeddah,RUS,mercedes,4,12
2023_2,2023,2,jeddah,HAM,mercedes,5,10
2023_2,2023,2,jeddah,SAI,ferrari,6,8
2023_2,2023,2,jeddah,LEC,ferrari,7,6
2023_2,2023,2,jeddah,OCO,alpine,8,4
2023_2,2023,2,jeddah,GAS,alpine,9,2
2023_2,2023,2,jeddah,MAG,haas,10,1
2023_2,2023,2,jeddah,TSU,alphatauri,11,0
2023_2,2023,2,jeddah,HUL,haas,12,0
2023_2,2023,2,jeddah,ZHO,alfa,13,0
2023_2,2023,2,jeddah,DEV,alphatauri,14,0
2023_2,2023,2,jeddah,PIA,mclaren,15,0
2023_2,2023,2,jeddah,SAR,williams,16,0
2023_2,2023,2,jeddah,NOR,mclaren,17,0
2023_2,2023,2,jeddah,BOT,alfa,18,0
2023_2,2023,2,jeddah,ALB,williams,19,0
2023_2,2023,2,jeddah,STR,aston_martin,20,0
2023_3,2023,3,albert_park,VER,red_bull,1,25
2023_3,2023,3,albert_park,HAM,mercedes,2,18
2023_3,2023,3,albert_park,ALO,aston_martin,3,15
2023_3,2023,3,albert_park,STR,aston_martin,4,12
2023_3,2023,3,albert_park,PER,red_bull,5,11
2023_3,2023,3,albert_park,NOR,mclaren,6,8
2023_3,2023,3,albert_park,HUL,haas,7,6
2023_3,2023,3,albert_park,PIA,mclaren,8,4
2023_3,2023,3,albert_park,ZHO,alfa,9,2
2023_3,2023,3,albert_park,TSU,alphatauri,10,1
2023_3,2023,3,albert_park,BOT,alfa,11,0
2023_3,2023,3,albert_park,SAI,ferrari,12,0
2023_3,2023,3,albert_park,GAS,alpine,13,0
2023_3,2023,3,albert_park,OCO,alpine,14,0
2023_3,2023,3,albert_park,DEV,alphatauri,15,0
2023_3,2023,3,albert_park,SAR,williams,16,0
2023_3,2023,3,albert_park,MAG,haas,17,0
2023_3,2023,3,albert_park,RUS,mercedes,18,0
2023_3,2023,3,albert_park,ALB,williams,19,0
2023_3,2023,3,albert_park,LEC,ferrari,20,0
2023_4,2023,4,baku,PER,red_bull,1,25
2023_4,2023,4,baku,VER,red_bull,2,18
2023_4,2023,4,baku,LEC,ferrari,3,15
2023_4,2023,4,baku,ALO,aston_martin,4,12
2023_4,2023,4,baku,SAI,ferrari,5,10
2023_4,2023,4,baku,HAM,mercedes,6,8
2023_4,2023,4,baku,STR,aston_martin,7,6
2023_4,2023,4,baku,RUS,mercedes,8,5
2023_4,2023,4,baku,NOR,mclaren,9,2
2023_4,2023,4,baku,TSU,alphatauri,10,1
2023_4,2023,4,baku,PIA,mclaren,11,0
2023_4,2023,4,baku,ALB,williams,12,0
2023_4,2023,4,baku,MAG,haas,13,0
2023_4,2023,4,baku,GAS,alpine,14,0
2023_4,2023,4,baku,OCO,alpine,15,0
2023_4,2023,4,baku,SAR,williams,16,0
2023_4,2023,4,baku,HUL,haas,17,0
2023_4,2023,4,baku,BOT,alfa,18,0
2023_4,2023,4,baku,ZHO,alfa,19,0
2023_4,2023,4,baku,DEV,alphatauri,20,0
2023_5,2023,5,miami,VER,red_bull,1,26
2023_5,2023,5,miami,PER,red_bull,2,18
2023_5,2023,5,miami,ALO,aston_martin,3,15
2023_5,2023,5,miami,RUS,mercedes,4,12
2023_5,2023,5,miami,SAI,ferrari,5,10
2023_5,2023,5,miami,HAM,mercedes,6,8
2023_5,2023,5,miami,LEC,ferrari,7,6
2023_5,2023,5,miami,GAS,alpine,8,4
2023_5,2023,5,miami,OCO,alpine,9,2
2023_5,2023,5,miami,MAG,haas,10,1
2023_5,2023,5,miami,TSU,alphatauri,11,0
2023_5,2023,5,miami,STR,aston_martin,12,0
2023_5,2023,5,miami,BOT,alfa,13,0
2023_5,2023,5,miami,ALB,williams,14,0
2023_5,2023,5,miami,HUL,haas,15,0
2023_5,2023,5,miami,ZHO,alfa,16,0
2023_5,2023,5,miami,NOR,mclaren,17,0
2023_5,2023,5,miami,DEV,alphatauri,18,0
2023_5,2023,5,miami,PIA,mclaren,19,0
2023_5,2023,5,miami,SAR,williams,20,0
2023_6,2023,6,monaco,VER,red_bull,1,25
2023_6,2023,6,monaco,ALO,aston_martin,2,18
2023_6,2023,6,monaco,OCO,alpine,3,15
2023_6,2023,6,monaco,HAM,mercedes,4,13
2023_6,2023,6,monaco,RUS,mercedes,5,10
2023_6,2023,6,monaco,LEC,ferrari,6,8
2023_6,2023,6,monaco,GAS,alpine,7,6
2023_6,2023,6,monaco,SAI,ferrari,8,4
2023_6,2023,6,monaco,NOR,mclaren,9,2
2023_6,2023,6,monaco,PIA,mclaren,10,1
2023_6,2023,6,monaco,BOT,alfa,11,0
2023_6,2023,6,monaco,DEV,alphatauri,12,0
2023_6,2023,6,monaco,ZHO,alfa,13,0
2023_6,2023,6,monaco,ALB,williams,14,0
2023_6,2023,6,monaco,TSU,alphatauri,15,0
2023_6,2023,6,monaco,PER,red_bull,16,0
2023_6,2023,6,monaco,HUL,haas,17,0
2023_6,2023,6,monaco,SAR,williams,18,0
2023_6,2023,6,monaco,MAG,haas,19,0
2023_6,2023,6,monaco,STR,aston_martin,20,0
2023_7,2023,7,catalunya,VER,red_bull,1,26
2023_7,2023,7,catalunya,HAM,mercedes,2,18
2023_7,2023,7,catalunya,RUS,mercedes,3,15
2023_7,2023,7,catalunya,PER,red_bull,4,12
2023_7,2023,7,catalunya,SAI,ferrari,5,10
2023_7,2023,7,catalunya,STR,aston_martin,6,8
2023_7,2023,7,catalunya,ALO,aston_martin,7,6
2023_7,2023,7,catalunya,OCO,alpine,8,4
2023_7,2023,7,catalunya,ZHO,alfa,9,2
2023_7,2023,7,catalunya,GAS,alpine,10,1
2023_7,2023,7,catalunya,LEC,ferrari,11,0
2023_7,2023,7,catalunya,TSU,alphatauri,12,0
2023_7,2023,7,catalunya,PIA,mclaren,13,0
2023_7,2023,7,catalunya,DEV,alphatauri,14,0
2023_7,2023,7,catalunya,HUL,haas,15,0
2023_7,2023,7,catalunya,ALB,williams,16,0
2023_7,2023,7,catalunya,NOR,mclaren,17,0
2023_7,2023,7,catalunya,MAG,haas,18,0
2023_7,2023,7,catalunya,BOT,alfa,19,0
2023_7,2023,7,catalunya,SAR,williams,20,0
2023_8,2023,8,villeneuve,VER,red_bull,1,25
2023_8,2023,8,villeneuve,ALO,aston_martin,2,18
2023_8,2023,8,villeneuve,HAM,mercedes,3,15
2023_8,2023,8,villeneuve,LEC,ferrari,4,12
2023_8,2023,8,villeneuve,SAI,ferrari,5,10
2023_8,2023,8,villeneuve,PER,red_bull,6,9
2023_8,2023,8,villeneuve,ALB,williams,7,6
2023_8,2023,8,villeneuve,OCO,alpine,8,4
2023_8,2023,8,villeneuve,STR,aston_martin,9,2
2023_8,2023,8,villeneuve,BOT,alfa,10,1
2023_8,2023,8,villeneuve,PIA,mclaren,11,0
2023_8,2023,8,villeneuve,GAS,alpine,12,0
2023_8,2023,8,villeneuve,NOR,mclaren,13,0
2023_8,2023,8,villeneuve,TSU,alphatauri,14,0
2023_8,2023,8,villeneuve,HUL,haas,15,0
2023_8,2023,8,villeneuve,ZHO,alfa,16,0
2023_8,2023,8,villeneuve,MAG,haas,17,0
2023_8,2023,8,villeneuve,DEV,alphatauri,18,0
2023_8,2023,8,villeneuve,RUS,mercedes,19,0
2023_8,2023,8,villeneuve,SAR,williams,20,0
2023_9,2023,9,red_bull_ring,VER,red_bull,1,26
2023_9,2023,9,red_bull_ring,LEC,ferrari,2,18
2023_9,2023,9,red_bull_ring,PER,red_bull,3,15
2023_9,2023,9,red_bull_ring,NOR,mclaren,4,12
2023_9,2023,9,red_bull_ring,ALO,aston_martin,5,10
2023_9,2023,9,red_bull_ring,SAI,ferrari,6,8
2023_9,2023,9,red_bull_ring,RUS,mercedes,7,6
2023_9,2023,9,red_bull_ring,HAM,mercedes,8,4
2023_9,2023,9,red_bull_ring,STR,aston_martin,9,2
2023_9,2023,9,red_bull_ring,GAS,alpine,10,1
2023_9,2023,9,red_bull_ring,ALB,williams,11,0
2023_9,2023,9,red_bull_ring,ZHO,alfa,12,0
2023_9,2023,9,red_bull_ring,SAR,williams,13,0
2023_9,2023,9,red_bull_ring,OCO,alpine,14,0
2023_9,2023,9,red_bull_ring,BOT,alfa,15,0
2023_9,2023,9,red_bull_ring,PIA,mclaren,16,0
2023_9,2023,9,red_bull_ring,DEV,alphatauri,17,0
2023_9,2023,9,red_bull_ring,MAG,haas,18,0
2023_9,2023,9,red_bull_ring,TSU,alphatauri,19,0
2023_9,2023,9,red_bull_ring,HUL,haas,20,0
2023_10,2023,10,silverstone,VER,red_bull,1,26
2023_10,2023,10,silverstone,NOR,mclaren,2,18
2023_10,2023,10,silverstone,HAM,mercedes,3,15
2023_10,2023,10,silverstone,PIA,mclaren,4,12
2023_10,2023,10,silverstone,RUS,mercedes,5,10
2023_10,2023,10,silverstone,PER,red_bull,6,8
2023_10,2023,10,silverstone,ALO,aston_martin,7,6
2023_10,2023,10,silverstone,ALB,williams,8,4
2023_10,2023,10,silverstone,LEC,ferrari,9,2
2023_10,2023,10,silverstone,SAI,ferrari,10,1
2023_10,2023,10,silverstone,SAR,williams,11,0
2023_10,2023,10,silverstone,BOT,alfa,12,0
2023_10,2023,10,silverstone,HUL,haas,13,0
2023_10,2023,10,silverstone,STR,aston_martin,14,0
2023_10,2023,10,silverstone,ZHO,alfa,15,0
2023_10,2023,10,silverstone,TSU,alphatauri,16,0
2023_10,2023,10,silverstone,DEV,alphatauri,17,0
2023_10,2023,10,silverstone,GAS,alpine,18,0
2023_10,2023,10,silverstone,MAG,haas,19,0
2023_10,2023,10,silverstone,OCO,alpine,20,0
2023_11,2023,11,hungaroring,VER,red_bull,1,26
2023_11,2023,11,hungaroring,NOR,mclaren,2,18
2023_11,2023,11,hungaroring,PER,red_bull,3,15
2023_11,2023,11,hungaroring,HAM,mercedes,4,12
2023_11,2023,11,hungaroring,PIA,mclaren,5,10
2023_11,2023,11,hungaroring,RUS,mercedes,6,8
